n,beta,s,type,mcVal,M
403,0.6666666666666666,1.5,SS,0.14404681115107973,300
403,0.6666666666666666,1.5,SS,0.11567980248166072,300
403,0.6666666666666666,1.5,SS,0.09859306594840855,300
403,0.6666666666666666,1.5,SS,0.09246279568171104,300
403,0.6666666666666666,1.5,SS,0.07961700230463929,300
403,0.6666666666666666,1.5,SS,0.1233917967911864,300
403,0.6666666666666666,1.5,SS,0.13535364609516173,300
403,0.6666666666666666,1.5,SS,0.10965245035981559,300
403,0.6666666666666666,1.5,SS,0.055672700846576405,300
403,0.6666666666666666,1.5,SS,0.0996560813797338,300
403,0.6666666666666666,1.5,SS,0.13430023235720498,300
403,0.6666666666666666,1.5,SS,0.11621237991863238,300
403,0.6666666666666666,1.5,SS,0.08886764471542566,300
403,0.6666666666666666,1.5,SS,0.1636789597248367,300
403,0.6666666666666666,1.5,SS,0.12856659783853885,300
403,0.6666666666666666,1.5,SS,0.11261710849181249,300
403,0.6666666666666666,1.5,SS,0.10924533155967647,300
403,0.6666666666666666,1.5,SS,0.10059222908705039,300
403,0.6666666666666666,1.5,SS,0.048513747501938286,300
403,0.6666666666666666,1.5,SS,0.09564430697938703,300
403,0.6666666666666666,1.5,SS,0.07947194709412662,300
403,0.6666666666666666,1.5,SS,0.14002227016159044,300
403,0.6666666666666666,1.5,SS,0.13155414212874375,300
403,0.6666666666666666,1.5,SS,0.09995415037886543,300
403,0.6666666666666666,1.5,SS,0.10174286073368717,300
403,0.6666666666666666,1.5,SS,0.11349992867431992,300
403,0.6666666666666666,1.5,SS,0.16552175822824547,300
403,0.6666666666666666,1.5,SS,0.17219239532431932,300
403,0.6666666666666666,1.5,SS,0.08513156575397288,300
403,0.6666666666666666,1.5,SS,0.092951799285612,300
403,0.6666666666666666,1.5,SS,0.13053297059761904,300
403,0.6666666666666666,1.5,SS,0.15233255619115185,300
403,0.6666666666666666,1.5,SS,0.0914354657502702,300
403,0.6666666666666666,1.5,SS,0.10953413358549115,300
403,0.6666666666666666,1.5,SS,0.15245450886497836,300
403,0.6666666666666666,1.5,SS,0.08636150888096195,300
403,0.6666666666666666,1.5,SS,0.11512890124872809,300
403,0.6666666666666666,1.5,SS,0.08005670349138101,300
403,0.6666666666666666,1.5,SS,0.09889465241618565,300
403,0.6666666666666666,1.5,SS,0.10624176779756245,300
403,0.6666666666666666,1.5,SS,0.09370613834860766,300
403,0.6666666666666666,1.5,SS,0.06604287227047041,300
403,0.6666666666666666,1.5,SS,0.10815803142163405,300
403,0.6666666666666666,1.5,SS,0.09558975620607621,300
403,0.6666666666666666,1.5,SS,0.09196049472986503,300
403,0.6666666666666666,1.5,SS,0.09920793727358797,300
403,0.6666666666666666,1.5,SS,0.14922150020821703,300
403,0.6666666666666666,1.5,SS,0.09434011618922104,300
403,0.6666666666666666,1.5,SS,0.08960272812544691,300
403,0.6666666666666666,1.5,SS,0.09371701637899324,300
403,0.6666666666666666,1.5,SS,0.07854644577072804,300
403,0.6666666666666666,1.5,SS,0.11772082770566308,300
403,0.6666666666666666,1.5,SS,0.0750533038760896,300
403,0.6666666666666666,1.5,SS,0.09597292836170229,300
403,0.6666666666666666,1.5,SS,0.13449100871087133,300
403,0.6666666666666666,1.5,SS,0.09693856957276603,300
403,0.6666666666666666,1.5,SS,0.11385832706726995,300
403,0.6666666666666666,1.5,SS,0.10769955921388619,300
403,0.6666666666666666,1.5,SS,0.07583278381616226,300
403,0.6666666666666666,1.5,SS,0.10966596680156436,300
403,0.6666666666666666,1.5,SS,0.22393666697936318,300
403,0.6666666666666666,1.5,SS,0.09140460635321727,300
403,0.6666666666666666,1.5,SS,0.07539211165330964,300
403,0.6666666666666666,1.5,SS,0.12171267657439577,300
403,0.6666666666666666,1.5,SS,0.12634953934144955,300
403,0.6666666666666666,1.5,SS,0.1376254184269497,300
403,0.6666666666666666,1.5,SS,0.08821298220089029,300
403,0.6666666666666666,1.5,SS,0.08142470162415989,300
403,0.6666666666666666,1.5,SS,0.08381602408387454,300
403,0.6666666666666666,1.5,SS,0.09860360265021387,300
403,0.6666666666666666,1.5,SS,0.0994364826982082,300
403,0.6666666666666666,1.5,SS,0.12491757917196071,300
403,0.6666666666666666,1.5,SS,0.1000168248598244,300
403,0.6666666666666666,1.5,SS,0.10230162216196294,300
403,0.6666666666666666,1.5,SS,0.10760675054046794,300
403,0.6666666666666666,1.5,SS,0.18637988844327152,300
403,0.6666666666666666,1.5,SS,0.1456559511489991,300
403,0.6666666666666666,1.5,SS,0.09172323308936586,300
403,0.6666666666666666,1.5,SS,0.11105134426313464,300
403,0.6666666666666666,1.5,SS,0.11829504199298536,300
403,0.6666666666666666,1.5,SS,0.1077466224504591,300
403,0.6666666666666666,1.5,SS,0.06842965616590115,300
403,0.6666666666666666,1.5,SS,0.12921257991336907,300
403,0.6666666666666666,1.5,SS,0.10669068133225629,300
403,0.6666666666666666,1.5,SS,0.11894281783113454,300
403,0.6666666666666666,1.5,SS,0.07935446632975318,300
403,0.6666666666666666,1.5,SS,0.09016886582908623,300
403,0.6666666666666666,1.5,SS,0.0970141656694706,300
403,0.6666666666666666,1.5,SS,0.0823619637283684,300
403,0.6666666666666666,1.5,SS,0.08971719896985829,300
403,0.6666666666666666,1.5,SS,0.08960512718597691,300
403,0.6666666666666666,1.5,SS,0.11589112276074029,300
403,0.6666666666666666,1.5,SS,0.08163020421855104,300
403,0.6666666666666666,1.5,SS,0.08279356630666054,300
403,0.6666666666666666,1.5,SS,0.09421290961893347,300
403,0.6666666666666666,1.5,SS,0.10659718260869384,300
403,0.6666666666666666,1.5,SS,0.12380511744957313,300
403,0.6666666666666666,1.5,SS,0.13553808220275898,300
403,0.6666666666666666,1.5,SS,0.07698298448256813,300
403,0.6666666666666666,1.5,SS,0.0901643332088474,300
403,0.6666666666666666,1.5,SS,0.09365131246994668,300
403,0.6666666666666666,1.5,SS,0.08163876230519958,300
403,0.6666666666666666,1.5,SS,0.10893354002667882,300
403,0.6666666666666666,1.5,SS,0.12745240940227442,300
403,0.6666666666666666,1.5,SS,0.08494480610727005,300
403,0.6666666666666666,1.5,SS,0.09191146311313465,300
403,0.6666666666666666,1.5,SS,0.1586449704972185,300
403,0.6666666666666666,1.5,SS,0.13595454047994768,300
403,0.6666666666666666,1.5,SS,0.10634884008315608,300
403,0.6666666666666666,1.5,SS,0.08869035447694705,300
403,0.6666666666666666,1.5,SS,0.09070241846750267,300
403,0.6666666666666666,1.5,SS,0.12419015049569092,300
403,0.6666666666666666,1.5,SS,0.108004474516271,300
403,0.6666666666666666,1.5,SS,0.0687536984792669,300
403,0.6666666666666666,1.5,SS,0.1154763679744349,300
403,0.6666666666666666,1.5,SS,0.11698212427868614,300
403,0.6666666666666666,1.5,SS,0.08828581115672926,300
403,0.6666666666666666,1.5,SS,0.08301643305382965,300
403,0.6666666666666666,1.5,SS,0.08738521689055279,300
403,0.6666666666666666,1.5,SS,0.1237723608572851,300
403,0.6666666666666666,1.5,SS,0.13892323785825408,300
403,0.6666666666666666,1.5,SS,0.08938510460803818,300
403,0.6666666666666666,1.5,SS,0.17747522765149823,300
403,0.6666666666666666,1.5,SS,0.092059254279898,300
403,0.6666666666666666,1.5,SS,0.09926996428531203,300
403,0.6666666666666666,1.5,SS,0.0917502293053662,300
403,0.6666666666666666,1.5,SS,0.07253733389215417,300
403,0.6666666666666666,1.5,SS,0.09113655375506183,300
403,0.6666666666666666,1.5,SS,0.11582928056478257,300
403,0.6666666666666666,1.5,SS,0.09296447786992351,300
403,0.6666666666666666,1.5,SS,0.1524052859275452,300
403,0.6666666666666666,1.5,SS,0.14222060486601024,300
403,0.6666666666666666,1.5,SS,0.11111783992486343,300
403,0.6666666666666666,1.5,SS,0.08906413012885524,300
403,0.6666666666666666,1.5,SS,0.08892394961537665,300
403,0.6666666666666666,1.5,SS,0.10408961050317597,300
403,0.6666666666666666,1.5,SS,0.10528912599245724,300
403,0.6666666666666666,1.5,SS,0.1043089261838387,300
403,0.6666666666666666,1.5,SS,0.11787736177773071,300
403,0.6666666666666666,1.5,SS,0.11580328837114685,300
403,0.6666666666666666,1.5,SS,0.07919468998112314,300
403,0.6666666666666666,1.5,SS,0.09326401045075998,300
403,0.6666666666666666,1.5,SS,0.1102834925673131,300
403,0.6666666666666666,1.5,SS,0.1415106266845174,300
403,0.6666666666666666,1.5,SS,0.10292250798512476,300
403,0.6666666666666666,1.5,SS,0.11661735749970174,300
403,0.6666666666666666,1.5,SS,0.09255006235685274,300
403,0.6666666666666666,1.5,SS,0.09109103409345569,300
403,0.6666666666666666,1.5,SS,0.12351049228526827,300
403,0.6666666666666666,1.5,SS,0.11597368696594199,300
403,0.6666666666666666,1.5,SS,0.12260524731375447,300
403,0.6666666666666666,1.5,SS,0.09435247972850529,300
403,0.6666666666666666,1.5,SS,0.13814695528382642,300
403,0.6666666666666666,1.5,SS,0.11434824905160232,300
403,0.6666666666666666,1.5,SS,0.09986380671629323,300
403,0.6666666666666666,1.5,SS,0.09209065490832957,300
403,0.6666666666666666,1.5,SS,0.1100504863633112,300
403,0.6666666666666666,1.5,SS,0.08812793422328208,300
403,0.6666666666666666,1.5,SS,0.08962609284325303,300
403,0.6666666666666666,1.5,SS,0.11436985709564514,300
403,0.6666666666666666,1.5,SS,0.08477348392823049,300
403,0.6666666666666666,1.5,SS,0.14670644283476064,300
403,0.6666666666666666,1.5,SS,0.08755450454645623,300
403,0.6666666666666666,1.5,SS,0.11669852213791258,300
403,0.6666666666666666,1.5,SS,0.08594096739264963,300
403,0.6666666666666666,1.5,SS,0.12004659458306113,300
403,0.6666666666666666,1.5,SS,0.12509065867907676,300
403,0.6666666666666666,1.5,SS,0.0774287151888604,300
403,0.6666666666666666,1.5,SS,0.10115417549805504,300
403,0.6666666666666666,1.5,SS,0.1310320013155134,300
403,0.6666666666666666,1.5,SS,0.10331095109132066,300
403,0.6666666666666666,1.5,SS,0.08037575470010894,300
403,0.6666666666666666,1.5,SS,0.1774449782800762,300
403,0.6666666666666666,1.5,SS,0.08420008317109451,300
403,0.6666666666666666,1.5,SS,0.1253015558312642,300
403,0.6666666666666666,1.5,SS,0.09994347600525867,300
403,0.6666666666666666,1.5,SS,0.1028891033275747,300
403,0.6666666666666666,1.5,SS,0.1134785494232549,300
403,0.6666666666666666,1.5,SS,0.1445358698888597,300
403,0.6666666666666666,1.5,SS,0.13885172952719768,300
403,0.6666666666666666,1.5,SS,0.10082915883834699,300
403,0.6666666666666666,1.5,SS,0.09304843863383226,300
403,0.6666666666666666,1.5,SS,0.1088742597231754,300
403,0.6666666666666666,1.5,SS,0.12635954523469578,300
403,0.6666666666666666,1.5,SS,0.09059866912033555,300
403,0.6666666666666666,1.5,SS,0.08455524702805069,300
403,0.6666666666666666,1.5,SS,0.10561071889840012,300
403,0.6666666666666666,1.5,SS,0.123077900945949,300
1096,0.6666666666666666,1.5,EPE,0.13023092921935245,300
1096,0.6666666666666666,1.5,EPE,0.15200015329731748,300
1096,0.6666666666666666,1.5,EPE,0.1116350588341593,300
1096,0.6666666666666666,1.5,EPE,0.1354185808054211,300
1096,0.6666666666666666,1.5,EPE,0.16821568461637154,300
1096,0.6666666666666666,1.5,EPE,0.13712041634465996,300
1096,0.6666666666666666,1.5,EPE,0.14837511229995898,300
1096,0.6666666666666666,1.5,EPE,0.13435284283044044,300
1096,0.6666666666666666,1.5,EPE,0.13841858317566688,300
1096,0.6666666666666666,1.5,EPE,0.13414767704750427,300
1096,0.6666666666666666,1.5,EPE,0.14887375478489293,300
1096,0.6666666666666666,1.5,EPE,0.11881665834251336,300
1096,0.6666666666666666,1.5,EPE,0.1297130198812939,300
1096,0.6666666666666666,1.5,EPE,0.13621807442713157,300
1096,0.6666666666666666,1.5,EPE,0.15698660057209815,300
1096,0.6666666666666666,1.5,EPE,0.13903768112651124,300
1096,0.6666666666666666,1.5,EPE,0.11341961355507789,300
1096,0.6666666666666666,1.5,EPE,0.1757245179238437,300
1096,0.6666666666666666,1.5,EPE,0.14922956992071873,300
1096,0.6666666666666666,1.5,EPE,0.1438867322649411,300
1096,0.6666666666666666,1.5,EPE,0.1420176751434804,300
1096,0.6666666666666666,1.5,EPE,0.15389075733342686,300
1096,0.6666666666666666,1.5,EPE,0.12779460572562604,300
1096,0.6666666666666666,1.5,EPE,0.1632148988630747,300
1096,0.6666666666666666,1.5,EPE,0.12670019249783077,300
1096,0.6666666666666666,1.5,EPE,0.15332993845411683,300
1096,0.6666666666666666,1.5,EPE,0.12984116207811758,300
1096,0.6666666666666666,1.5,EPE,0.13676955082547818,300
1096,0.6666666666666666,1.5,EPE,0.12875445854672354,300
1096,0.6666666666666666,1.5,EPE,0.13899042372115714,300
1096,0.6666666666666666,1.5,EPE,0.1718036730960194,300
1096,0.6666666666666666,1.5,EPE,0.15655818217460146,300
1096,0.6666666666666666,1.5,EPE,0.15111872021464604,300
1096,0.6666666666666666,1.5,EPE,0.12719078022381625,300
1096,0.6666666666666666,1.5,EPE,0.1261951804998204,300
1096,0.6666666666666666,1.5,EPE,0.1529664846881689,300
1096,0.6666666666666666,1.5,EPE,0.11453211313757311,300
1096,0.6666666666666666,1.5,EPE,0.16644152171586055,300
1096,0.6666666666666666,1.5,EPE,0.12379709673968,300
1096,0.6666666666666666,1.5,EPE,0.14748958871034873,300
1096,0.6666666666666666,1.5,EPE,0.15748793197503572,300
1096,0.6666666666666666,1.5,EPE,0.1561403283236865,300
1096,0.6666666666666666,1.5,EPE,0.13946134571093197,300
1096,0.6666666666666666,1.5,EPE,0.12348380245162113,300
1096,0.6666666666666666,1.5,EPE,0.11483034966050343,300
1096,0.6666666666666666,1.5,EPE,0.13151390900231721,300
1096,0.6666666666666666,1.5,EPE,0.1611469440074362,300
1096,0.6666666666666666,1.5,EPE,0.15334925761741583,300
1096,0.6666666666666666,1.5,EPE,0.12458627860087301,300
1096,0.6666666666666666,1.5,EPE,0.12486167428379201,300
1096,0.6666666666666666,1.5,EPE,0.1686235343567891,300
1096,0.6666666666666666,1.5,EPE,0.13331680370595733,300
1096,0.6666666666666666,1.5,EPE,0.15631490358386074,300
1096,0.6666666666666666,1.5,EPE,0.13505534145603523,300
1096,0.6666666666666666,1.5,EPE,0.13966056054287523,300
1096,0.6666666666666666,1.5,EPE,0.12726059512277313,300
1096,0.6666666666666666,1.5,EPE,0.14075383038169115,300
1096,0.6666666666666666,1.5,EPE,0.1330668919195252,300
1096,0.6666666666666666,1.5,EPE,0.15945811082211447,300
1096,0.6666666666666666,1.5,EPE,0.1333826302912134,300
1096,0.6666666666666666,1.5,EPE,0.15516669200705518,300
1096,0.6666666666666666,1.5,EPE,0.16029324907132778,300
1096,0.6666666666666666,1.5,EPE,0.1182591111999496,300
1096,0.6666666666666666,1.5,EPE,0.14948869253946803,300
1096,0.6666666666666666,1.5,EPE,0.13934729088925765,300
1096,0.6666666666666666,1.5,EPE,0.12772574353629773,300
1096,0.6666666666666666,1.5,EPE,0.13048564286497316,300
1096,0.6666666666666666,1.5,EPE,0.13723474206728511,300
1096,0.6666666666666666,1.5,EPE,0.13205958498754883,300
1096,0.6666666666666666,1.5,EPE,0.12038733355151865,300
1096,0.6666666666666666,1.5,EPE,0.13882922663932573,300
1096,0.6666666666666666,1.5,EPE,0.1436357719199485,300
1096,0.6666666666666666,1.5,EPE,0.1647552830497918,300
1096,0.6666666666666666,1.5,EPE,0.13821691387362187,300
1096,0.6666666666666666,1.5,EPE,0.11638024931674239,300
1096,0.6666666666666666,1.5,EPE,0.16216134752727496,300
1096,0.6666666666666666,1.5,EPE,0.13471099513123874,300
1096,0.6666666666666666,1.5,EPE,0.14453101658915776,300
1096,0.6666666666666666,1.5,EPE,0.14670939852374143,300
1096,0.6666666666666666,1.5,EPE,0.13701948467067956,300
1096,0.6666666666666666,1.5,EPE,0.12218410904466193,300
1096,0.6666666666666666,1.5,EPE,0.13706221164049257,300
1096,0.6666666666666666,1.5,EPE,0.1746557300160903,300
1096,0.6666666666666666,1.5,EPE,0.1389970290443868,300
1096,0.6666666666666666,1.5,EPE,0.1331473403831101,300
1096,0.6666666666666666,1.5,EPE,0.14269488658363988,300
1096,0.6666666666666666,1.5,EPE,0.14449541363630175,300
1096,0.6666666666666666,1.5,EPE,0.1619244401777973,300
1096,0.6666666666666666,1.5,EPE,0.131368222814955,300
1096,0.6666666666666666,1.5,EPE,0.14015193456160477,300
1096,0.6666666666666666,1.5,EPE,0.1502441470142212,300
1096,0.6666666666666666,1.5,EPE,0.15202898018198502,300
1096,0.6666666666666666,1.5,EPE,0.14981114960687172,300
1096,0.6666666666666666,1.5,EPE,0.1338761382959553,300
1096,0.6666666666666666,1.5,EPE,0.13214320987438277,300
1096,0.6666666666666666,1.5,EPE,0.142519157511266,300
1096,0.6666666666666666,1.5,EPE,0.14581482469975454,300
1096,0.6666666666666666,1.5,EPE,0.11569822376630584,300
1096,0.6666666666666666,1.5,EPE,0.13517429519187463,300
1096,0.6666666666666666,1.5,EPE,0.15935621422392943,300
1096,0.6666666666666666,1.5,EPE,0.11944368970284124,300
1096,0.6666666666666666,1.5,EPE,0.148269921644572,300
1096,0.6666666666666666,1.5,EPE,0.1429777091376166,300
1096,0.6666666666666666,1.5,EPE,0.14961350857069847,300
1096,0.6666666666666666,1.5,EPE,0.14349272914493674,300
1096,0.6666666666666666,1.5,EPE,0.11028042960054217,300
1096,0.6666666666666666,1.5,EPE,0.13510208488131628,300
1096,0.6666666666666666,1.5,EPE,0.1460941582803048,300
1096,0.6666666666666666,1.5,EPE,0.1504348885330667,300
1096,0.6666666666666666,1.5,EPE,0.15501452115835318,300
1096,0.6666666666666666,1.5,EPE,0.11599531244093703,300
1096,0.6666666666666666,1.5,EPE,0.1566089997729282,300
1096,0.6666666666666666,1.5,EPE,0.16112453090073625,300
1096,0.6666666666666666,1.5,EPE,0.17270594525378083,300
1096,0.6666666666666666,1.5,EPE,0.12160982571532693,300
1096,0.6666666666666666,1.5,EPE,0.12861851382810477,300
1096,0.6666666666666666,1.5,EPE,0.1509240274817653,300
1096,0.6666666666666666,1.5,EPE,0.1671012315784884,300
1096,0.6666666666666666,1.5,EPE,0.12747155215271574,300
1096,0.6666666666666666,1.5,EPE,0.12454132899275827,300
1096,0.6666666666666666,1.5,EPE,0.16028488210763558,300
1096,0.6666666666666666,1.5,EPE,0.12871697863166642,300
1096,0.6666666666666666,1.5,EPE,0.14685478967472493,300
1096,0.6666666666666666,1.5,EPE,0.14544336447925316,300
1096,0.6666666666666666,1.5,EPE,0.13176545029461856,300
1096,0.6666666666666666,1.5,EPE,0.12699420330007666,300
1096,0.6666666666666666,1.5,EPE,0.1318704860943739,300
1096,0.6666666666666666,1.5,EPE,0.14980346539149222,300
1096,0.6666666666666666,1.5,EPE,0.11748558986989315,300
1096,0.6666666666666666,1.5,EPE,0.1548618235790113,300
1096,0.6666666666666666,1.5,EPE,0.12958156308171095,300
1096,0.6666666666666666,1.5,EPE,0.14953049671939103,300
1096,0.6666666666666666,1.5,EPE,0.14868965549320828,300
1096,0.6666666666666666,1.5,EPE,0.15706662473134322,300
1096,0.6666666666666666,1.5,EPE,0.13084557219831824,300
1096,0.6666666666666666,1.5,EPE,0.14002178870197748,300
1096,0.6666666666666666,1.5,EPE,0.13377726885548785,300
1096,0.6666666666666666,1.5,EPE,0.11781373974834573,300
1096,0.6666666666666666,1.5,EPE,0.14648713019185733,300
1096,0.6666666666666666,1.5,EPE,0.13821088971305423,300
1096,0.6666666666666666,1.5,EPE,0.13547351499198243,300
1096,0.6666666666666666,1.5,EPE,0.14128937180794607,300
1096,0.6666666666666666,1.5,EPE,0.13083666618073492,300
1096,0.6666666666666666,1.5,EPE,0.15601112176635912,300
1096,0.6666666666666666,1.5,EPE,0.12232322829584882,300
1096,0.6666666666666666,1.5,EPE,0.1314417641815504,300
1096,0.6666666666666666,1.5,EPE,0.15066164844513885,300
1096,0.6666666666666666,1.5,EPE,0.1288217366821394,300
1096,0.6666666666666666,1.5,EPE,0.17097968446615,300
1096,0.6666666666666666,1.5,EPE,0.12806734887626448,300
1096,0.6666666666666666,1.5,EPE,0.14820761617737846,300
1096,0.6666666666666666,1.5,EPE,0.11676963642006882,300
1096,0.6666666666666666,1.5,EPE,0.12402582035796668,300
1096,0.6666666666666666,1.5,EPE,0.12127418993436286,300
1096,0.6666666666666666,1.5,EPE,0.15859433990675206,300
1096,0.6666666666666666,1.5,EPE,0.12992459659983704,300
1096,0.6666666666666666,1.5,EPE,0.1236824433540412,300
1096,0.6666666666666666,1.5,EPE,0.15512476277233542,300
1096,0.6666666666666666,1.5,EPE,0.11611263466745127,300
1096,0.6666666666666666,1.5,EPE,0.1431089976117616,300
1096,0.6666666666666666,1.5,EPE,0.13763986687100294,300
1096,0.6666666666666666,1.5,EPE,0.15828897370764236,300
1096,0.6666666666666666,1.5,EPE,0.14773950746177625,300
1096,0.6666666666666666,1.5,EPE,0.19052101550303344,300
1096,0.6666666666666666,1.5,EPE,0.1419912556131036,300
1096,0.6666666666666666,1.5,EPE,0.1300274120213009,300
1096,0.6666666666666666,1.5,EPE,0.14048650691840178,300
1096,0.6666666666666666,1.5,EPE,0.13633373567984652,300
1096,0.6666666666666666,1.5,EPE,0.16059367017499868,300
1096,0.6666666666666666,1.5,EPE,0.17102173976191182,300
1096,0.6666666666666666,1.5,EPE,0.14710354061704892,300
1096,0.6666666666666666,1.5,EPE,0.1262729620490154,300
1096,0.6666666666666666,1.5,EPE,0.15311243745442982,300
1096,0.6666666666666666,1.5,EPE,0.15337671024131186,300
1096,0.6666666666666666,1.5,EPE,0.14686293270541192,300
1096,0.6666666666666666,1.5,EPE,0.14267209120852023,300
1096,0.6666666666666666,1.5,EPE,0.1318195152174769,300
1096,0.6666666666666666,1.5,EPE,0.13747342615240707,300
1096,0.6666666666666666,1.5,EPE,0.1357891240961233,300
1096,0.6666666666666666,1.5,EPE,0.15381049213603368,300
1096,0.6666666666666666,1.5,EPE,0.14843279589808217,300
1096,0.6666666666666666,1.5,EPE,0.12079288934938347,300
1096,0.6666666666666666,1.5,EPE,0.12772719044320882,300
1096,0.6666666666666666,1.5,EPE,0.14339380355519746,300
1096,0.6666666666666666,1.5,EPE,0.1297676154246326,300
1096,0.6666666666666666,1.5,EPE,0.19750998639127149,300
1096,0.6666666666666666,1.5,EPE,0.13451475765808513,300
1096,0.6666666666666666,1.5,EPE,0.15112097893357337,300
1096,0.6666666666666666,1.5,EPE,0.1839674970901863,300
1096,0.6666666666666666,1.5,EPE,0.14247218086720245,300
1096,0.6666666666666666,1.5,EPE,0.14775746257814526,300
1096,0.6666666666666666,1.5,EPE,0.12401251482452223,300
1096,0.6666666666666666,1.5,EPE,0.13593769695582547,300
1096,0.6666666666666666,1.5,EPE,0.15464536291522743,300
1096,0.6666666666666666,1.5,EPE,0.13781690215414508,300
1096,0.6666666666666666,1.5,EPE,0.12822337064005576,300
1096,0.6666666666666666,1.5,EPE,0.14794158876423755,300
1096,0.6666666666666666,1.5,EPE,0.12988268954030305,300
1096,0.6666666666666666,1.5,EPE,0.14295922018602705,300
1096,0.6666666666666666,1.5,EPE,0.14021992183610044,300
1096,0.6666666666666666,1.5,EPE,0.15050211141636186,300
1096,0.6666666666666666,1.5,EPE,0.1207013505178697,300
1096,0.6666666666666666,1.5,EPE,0.15281800399483614,300
1096,0.6666666666666666,1.5,EPE,0.15390152510940866,300
1096,0.6666666666666666,1.5,EPE,0.12720515697115622,300
1096,0.6666666666666666,1.5,EPE,0.15952973013212016,300
1096,0.6666666666666666,1.5,EPE,0.15740368893470782,300
1096,0.6666666666666666,1.5,EPE,0.14125013969862596,300
1096,0.6666666666666666,1.5,EPE,0.14172754637509183,300
1096,0.6666666666666666,1.5,EPE,0.1522617925438792,300
1096,0.6666666666666666,1.5,EPE,0.13032439694012493,300
1096,0.6666666666666666,1.5,EPE,0.12785596904299046,300
1096,0.6666666666666666,1.5,EPE,0.11293462758330301,300
1096,0.6666666666666666,1.5,EPE,0.12275934965500661,300
1096,0.6666666666666666,1.5,EPE,0.14019596609850912,300
1096,0.6666666666666666,1.5,EPE,0.17335218914163367,300
1096,0.6666666666666666,1.5,EPE,0.15934842164945348,300
1096,0.6666666666666666,1.5,EPE,0.13783061604122293,300
1096,0.6666666666666666,1.5,EPE,0.11997978605327168,300
1096,0.6666666666666666,1.5,EPE,0.130599777681383,300
1096,0.6666666666666666,1.5,EPE,0.15375297984208997,300
1096,0.6666666666666666,1.5,EPE,0.13011331829114714,300
1096,0.6666666666666666,1.5,EPE,0.14848267231385037,300
1096,0.6666666666666666,1.5,EPE,0.1572153065174505,300
1096,0.6666666666666666,1.5,EPE,0.09989206195037043,300
1096,0.6666666666666666,1.5,EPE,0.1271718670464093,300
1096,0.6666666666666666,1.5,EPE,0.1645227600178703,300
1096,0.6666666666666666,1.5,EPE,0.1329357825339758,300
1096,0.6666666666666666,1.5,EPE,0.16767581629608774,300
1096,0.6666666666666666,1.5,EPE,0.1349519924535902,300
1096,0.6666666666666666,1.5,EPE,0.1356017047535261,300
1096,0.6666666666666666,1.5,EPE,0.14363898141890447,300
1096,0.6666666666666666,1.5,EPE,0.13193277672159956,300
1096,0.6666666666666666,1.5,EPE,0.1433551795539507,300
1096,0.6666666666666666,1.5,EPE,0.14829524623659646,300
1096,0.6666666666666666,1.5,EPE,0.12759978282905388,300
1096,0.6666666666666666,1.5,EPE,0.11098166495565034,300
1096,0.6666666666666666,1.5,EPE,0.16059148046706814,300
1096,0.6666666666666666,1.5,EPE,0.14150288181875595,300
1096,0.6666666666666666,1.5,EPE,0.15521445550419638,300
1096,0.6666666666666666,1.5,EPE,0.1355117505407345,300
1096,0.6666666666666666,1.5,EPE,0.16693704888409538,300
1096,0.6666666666666666,1.5,EPE,0.15904806022347998,300
1096,0.6666666666666666,1.5,EPE,0.13461439487040372,300
1096,0.6666666666666666,1.5,EPE,0.16487345804481687,300
1096,0.6666666666666666,1.5,EPE,0.1431569208935041,300
1096,0.6666666666666666,1.5,EPE,0.12676093101591945,300
1096,0.6666666666666666,1.5,EPE,0.15477196702398233,300
1096,0.6666666666666666,1.5,EPE,0.17712928412474863,300
1096,0.6666666666666666,1.5,EPE,0.17948741570375143,300
1096,0.6666666666666666,1.5,EPE,0.13192642920888614,300
1096,0.6666666666666666,1.5,EPE,0.1425980649540135,300
1096,0.6666666666666666,1.5,EPE,0.13169074892343127,300
1096,0.6666666666666666,1.5,EPE,0.1323020060784559,300
1096,0.6666666666666666,1.5,EPE,0.15330740585101274,300
1096,0.6666666666666666,1.5,EPE,0.141967065019195,300
1096,0.6666666666666666,1.5,EPE,0.15846574810979439,300
1096,0.6666666666666666,1.5,EPE,0.1449973777425574,300
1096,0.6666666666666666,1.5,EPE,0.15937646789625093,300
1096,0.6666666666666666,1.5,EPE,0.13804973341496274,300
1096,0.6666666666666666,1.5,EPE,0.14951304486224787,300
1096,0.6666666666666666,1.5,EPE,0.12307527814487092,300
1096,0.6666666666666666,1.5,EPE,0.16103684765959578,300
1096,0.6666666666666666,1.5,EPE,0.1333565746821598,300
1096,0.6666666666666666,1.5,EPE,0.1394477417369845,300
1096,0.6666666666666666,1.5,EPE,0.1681455202747962,300
1096,0.6666666666666666,1.5,EPE,0.12356906780016885,300
1096,0.6666666666666666,1.5,EPE,0.13592711121244141,300
1096,0.6666666666666666,1.5,EPE,0.18678286426823798,300
1096,0.6666666666666666,1.5,EPE,0.14532351882323588,300
1096,0.6666666666666666,1.5,EPE,0.11285589266020903,300
1096,0.6666666666666666,1.5,EPE,0.11282002053305135,300
1096,0.6666666666666666,1.5,EPE,0.13264316209366175,300
1096,0.6666666666666666,1.5,EPE,0.1419796228094712,300
1096,0.6666666666666666,1.5,EPE,0.12271333555683873,300
